"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
881329355,166,257,257,1498,"Traced","LHPV4b2_R",310276837,TRUE,"right","LHPV4b2","LHPV4b2","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940623919716","medium",3.19111570247934,3,809,595,94,144,1353.97987878324,357.128125336664,464.125444707884,130.68787340171,0.0198088511423585,NA
636465174,169,255,255,1612,"Traced","LHPV4b2_R",271405882,TRUE,"right","LHPV4b2","LHPV4b2","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940625788176","good",3.13688610240334,3,726,868,62,186,1268.54819532741,266.601076847186,547.255552216961,114.293621555556,0.0267951745890451,NA
665439889,107,352,352,1100,"Traced","LHPV4b3_R",238038310,FALSE,"right","LHPV4b3","LHPV4b3","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940617492309","medium",3.22326064382139,3,1010,90,117,235,1387.48548787341,418.045881204655,543.756314689512,10.6189650594521,0.294351352244358,NA
573695941,108,356,356,987,"Traced","LHPV4b3_R",247245631,FALSE,"right","LHPV4b3","LHPV4b3","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940611692135","medium",3.23353909465021,3,525,462,96,259,1321.28592413907,254.83668588935,625.947325828859,34.546679587803,0.0479074322458389,NA
513323340,100,351,351,923,"Traced","LHPV4b3_R",213871055,FALSE,"right","LHPV4b3","LHPV4b3","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","0","good",3.22666666666667,3,551,365,122,224,1273.74116079621,377.830146385326,495.063440455917,45.6669124844338,0.0424675175676058,NA
912022866,122,314,314,1223,"Traced","LHPV4b3_R",178765844,FALSE,"right","LHPV4b3","LHPV4b3","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.1849173553719,3,960,204,121,175,1122.18532719237,422.250461125045,347.09864712992,68.9288314913871,0.129838847953559,NA
480931899,114,234,234,1086,"Traced","LHPV4b4_R",247438407,TRUE,"right","LHPV4b4","LHPV4b4","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940614360379","medium",3.09638554216867,3,594,436,83,139,1135.84927432337,308.645352601757,392.316666172295,91.749884789829,0.0258893660700942,NA
5812980700,157,373,373,1491,"Traced","LHPV4b4_R",240875511,FALSE,"right","LHPV4b4","LHPV4b4","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940621419701","medium",3.21052631578947,3,857,578,99,255,1422.14724320558,324.813649763707,622.460284537386,105.313186505622,0.0659000310602901,NA
512312176,123,217,217,1084,"Traced","LHPV4b4_R",244056707,TRUE,"right","LHPV4b4","LHPV4b4","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940585558834","medium",3.07321965897693,3,775,284,97,115,1098.26872496833,394.553108014187,289.551734183301,108.054503476302,0.0504408776280685,NA
512982243,158,340,340,1347,"Traced","LHPV4b4_R",253923359,TRUE,"right","LHPV4b4","LHPV4b4","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940609035607","medium",3.08366935483871,3,627,696,74,259,1387.40932293247,318.687831010745,632.108364774158,92.7386759965365,0.0441185816578743,NA
912022802,167,257,257,1344,"Traced","LHPV4b4_R",303629297,TRUE,"right","LHPV4b4","LHPV4b4","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","0","good",3.13480885311871,3,881,429,78,173,1371.56028456621,379.798240374323,513.927742721445,89.6711129437182,0.0825887624311843,NA
880988155,153,334,334,1666,"Traced","LHPV4b5_R",265879851,TRUE,"right","LHPV4b5","LHPV4b5","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940618095493","good",3.25726141078838,3,658,930,93,240,1326.20451815134,344.600266082662,588.408741258068,13.6688451042289,0.0123459816443006,NA
881329648,164,367,367,1925,"Traced","LHPV4b6_R",260311868,TRUE,"right","LHPV4b6","LHPV4b6","LHLN","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940632757343","medium",3.37525773195876,3,915,992,53,303,1429.79584843576,283.944888484784,666.511260118729,99.8152153455133,0.0759706031938682,NA
880987657,243,258,258,2269,"Traced","LHPV4b7_R",406090224,TRUE,"right","LHPV4b7","LHPV4b7","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940630676179","medium",3.2497430626927,3,1463,738,103,153,1642.59443159235,519.557115201857,587.439919717497,76.7761489508225,0.0397703145343545,NA
5901195352,162,388,388,1892,"Traced","LHPV4b8_R",260439246,TRUE,"right","LHPV4b8","LHPV4b8","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.3913491246138,3,868,1013,54,330,1450.7412772386,243.972869322482,751.921741437158,57.4095222442296,0.0741741695801594,NA
604735961,190,551,551,1883,"Traced","LHPV4b9_R",519441183,TRUE,"right","LHPV4b9","LHPV4b9","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940628736979","good",3.82936918304033,4,1180,582,137,386,2039.68570848078,551.64469865906,838.929284065351,103.008179522061,0.112686245444938,NA
484018923,168,499,499,1628,"Traced","LHPV4b9_R",456545333,TRUE,"right","LHPV4b9","LHPV4b9","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",4.02085505735141,4,645,945,147,339,1967.46291106332,450.799014388442,969.960338899887,97.2087611447757,0.00760624758283912,NA
540998783,184,461,461,1614,"Traced","LHPV4c1_a_R",329651768,TRUE,"right","LHPV4c1_a","LHPV4c1_a","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940619675169","good",3.42930327868852,3,1236,351,303,149,1449.02988009756,553.888153548295,415.773501463935,56.7769426418699,0.00990008285384847,NA
633438933,188,518,518,1849,"Traced","LHPV4c1_b_R",315161179,TRUE,"right","LHPV4c1_b","LHPV4c1_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940621257222","good",3.44074844074844,3,966,826,150,362,1559.49434942117,370.538460394376,720.250519885769,31.9236444929809,0.0406317930571005,NA
694813676,162,339,339,1630,"Traced","LHPV4c1_b_R",281507421,TRUE,"right","LHPV4c1_b","LHPV4c1_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940625517328","good",3.4917695473251,3,691,880,86,247,1260.59229124695,194.662786700217,667.241987146546,44.6315997399305,0.0222552320210929,NA
694472338,178,371,371,1876,"Traced","LHPV4c1_b_R",289129510,TRUE,"right","LHPV4c1_b","LHPV4c1_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940628765907","medium",3.33503054989817,3,532,1284,40,325,1346.51831437091,159.073630609568,739.394436492709,52.7751114245509,0.0310051110221096,NA
787908929,153,319,319,1579,"Traced","LHPV4c1_b_R",289639453,TRUE,"right","LHPV4c1_b","LHPV4c1_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940639812737","medium",3.5885363357216,3,1236,313,196,119,1249.59586333594,536.944869765026,242.05473921608,53.8874934460345,0.0245457964887862,NA
757215581,140,355,355,1335,"Traced","LHPV4c1_b_R",303954754,TRUE,"right","LHPV4c1_b","LHPV4c1_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940628763603","medium",3.41139896373057,3,468,793,53,296,1208.87532867817,161.641505805323,586.605936544369,64.6527584735407,0.0394857967741602,NA
5813022150,135,355,355,1451,"Traced","LHPV4c1_c_R",335366046,TRUE,"right","LHPV4c1_c","LHPV4c1_c","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940613705920","medium",3.43094496365524,3,908,455,212,122,1457.56395104589,546.329023404541,347.96118128457,29.9027570373362,0.000696330083497787,NA
756870190,171,408,408,1928,"Traced","LHPV4c1_c_R",363423485,TRUE,"right","LHPV4c1_c","LHPV4c1_c","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940618090629","medium",3.45284974093264,3,891,1009,149,255,1586.61344988096,430.775260521493,586.267515807155,60.1445469786757,0.00638565723396478,NA
5813058028,152,493,493,1770,"Traced","LHPV4c1_c_R",261854484,FALSE,"right","LHPV4c1_c","LHPV4c1_c","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.48,3,562,1208,146,345,1532.2566305412,376.01805412947,684.478740898669,35.4300667729635,0.000309105807677623,NA
5813108084,158,441,441,1687,"Traced","LHPV4c1_c_R",219722143,FALSE,"right","LHPV4c1_c","LHPV4c1_c","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940605104194","good",3.4012539184953,3,182,1490,29,408,1299.22649926243,121.489334551366,778.649874768844,39.1680406668367,0.00352142749916207,NA
633101926,155,436,436,1460,"Traced","LHPV4c2_R",386786402,TRUE,"right","LHPV4c2","LHPV4c2","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940628949263","medium",3.58963730569948,4,1403,45,152,275,1750.02981150397,405.203974103544,766.254109153972,75.4869691111584,0.376011268842994,NA
386838814,171,596,596,1658,"Traced","LHPV4c2_R",439808848,TRUE,"right","LHPV4c2","LHPV4c2","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.6794208893485,4,1557,98,193,401,2011.53176474147,467.796395932162,953.619085179508,58.6228667200302,0.341776886792744,NA
325814461,123,539,539,1113,"Traced","LHPV4c3_R",376282131,TRUE,"right","LHPV4c3","LHPV4c3","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.32142857142857,4,934,175,251,287,1835.16047730418,694.464634605733,603.540008507878,51.8732205638008,0.117390800604483,NA
356153135,151,549,549,1260,"Traced","LHPV4c3_R",366814210,TRUE,"right","LHPV4c3","LHPV4c3","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940625593616","good",3.70393374741201,4,1083,174,165,379,2019.98322593814,488.543775926752,931.563364820686,58.8786334705837,0.246049175120662,NA
386833812,133,603,603,1133,"Traced","LHPV4c4_a_R",330648117,TRUE,"right","LHPV4c4_a","LHPV4c4_a","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940612206078","good",3.53353973168215,3,775,358,197,401,1718.91191045069,531.013287444692,762.336917732892,49.5894311774308,0.0904634414041711,NA
417204354,133,554,554,1181,"Traced","LHPV4c4_a_R",257918861,FALSE,"right","LHPV4c4_a","LHPV4c4_a","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","none","none",3.43613707165109,3,1005,163,205,340,1628.76030903417,506.161116881864,712.005802036436,40.0463108279876,0.190480626166152,NA
417890128,159,395,395,1412,"Traced","LHPV4c4_b_R",275369712,TRUE,"right","LHPV4c4_b","LHPV4c4_b","LHON","PDL16","SLPp&v1","SLPp&v1_posterior","DPLp2","DPLp2_posterior","glutamate","unknown","720575940628999999","good",3.41769547325103,3,1077,325,128,267,1538.61090268573,438.869375952237,590.878483230512,37.1597888628418,0.138390824994373,NA
452672881,144,251,251,1424,"Traced","LHPV4d1_R",193117950,FALSE,"right","LHPV4d1","LHPV4d1","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940615267729","good",3.43295803480041,3,989,421,96,127,1291.95869201388,404.348156782417,449.488307055661,89.8359968490095,0.0459634526554894,NA
821642912,162,229,229,1483,"Traced","LHPV4d1_R",244391132,FALSE,"right","LHPV4d1","LHPV4d1","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940626547800","medium",3.48825331971399,3,1001,449,102,110,1234.01056070805,404.265742839416,361.790914556592,90.702017843331,0.0271538776799907,NA
698846779,173,296,296,1814,"Traced","LHPV4d10_R",266876748,TRUE,"right","LHPV4d10","LHPV4d10","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940601882732","good",3.26299376299376,3,826,963,63,221,1334.72065275679,297.54125695843,546.074212176538,84.1771804245116,0.0371272557218005,NA
5813020038,143,288,288,1379,"Traced","LHPV4d10_R",262874106,TRUE,"right","LHPV4d10","LHPV4d10","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940615369250","medium",3.44490216271885,3,616,744,97,184,1418.97674060407,338.355609038973,569.051411403951,104.095952745397,0.0074526515233253,NA
728858272,138,144,144,1416,"Traced","LHPV4d10_R",216866863,TRUE,"right","LHPV4d10","LHPV4d10","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940628739027","poor",3.20615384615385,3,687,637,34,100,984.388134417282,199.276444787598,373.370571609259,106.852844671409,0.0398681780855772,NA
578155687,147,274,274,1721,"Traced","LHPV4d2_R",255057569,TRUE,"right","LHPV4d2","LHPV4d2","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940599184257","medium",3.59282051282051,4,960,745,85,180,1209.86681510862,259.840311252044,462.562520838849,132.367639078533,0.0351550617866473,NA
608162891,106,172,172,1073,"Traced","LHPV4d2_R",201907417,TRUE,"right","LHPV4d2","LHPV4d2","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.5547520661157,4,615,412,62,92,991.008374150329,277.482557148651,323.651398392715,127.322127644977,0.0227893264415568,NA
5901195066,149,232,232,1637,"Traced","LHPV4d2_R",250386653,TRUE,"right","LHPV4d2","LHPV4d2","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940624843880","medium",3.60144927536232,4,922,715,97,127,1186.6837032849,332.644410122277,408.037598495873,117.423174483637,0.00980377870256299,NA
482006328,92,234,234,759,"Traced","LHPV4d3_R",271797268,TRUE,"right","LHPV4d3","LHPV4d3","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940618086021","medium",4.12487205731832,4,576,165,130,94,1208.06792818222,392.008522604446,397.888410655651,90.2495619481782,0.030615499179047,NA
514060419,112,203,203,938,"Traced","LHPV4d3_R",252597735,TRUE,"right","LHPV4d3","LHPV4d3","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940643065977","medium",3.7979381443299,4,698,183,123,61,1076.03169922936,391.779738994545,253.503116350575,68.5690986556532,0.0125955833245057,NA
514747179,96,173,173,836,"Traced","LHPV4d3_R",161813177,FALSE,"right","LHPV4d3","LHPV4d3","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940626550872","poor",3.54051282051282,4,504,267,42,112,1004.78854170087,189.118226155664,413.479289655021,74.2256118117938,0.0921304811586006,NA
450919762,181,449,449,1812,"Traced","LHPV4d4_R",432201496,TRUE,"right","LHPV4d4","LHPV4d4","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940617451605","poor",4.0966735966736,4,1256,531,210,221,1710.04907611917,567.517466235852,570.719028742389,106.434449657273,0.0316255001299018,NA
696791034,167,444,444,1635,"Traced","LHPV4d4_R",412090335,TRUE,"right","LHPV4d4","LHPV4d4","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940627842515","medium",4.02492211838006,4,851,738,87,333,1718.39072482971,284.064727970251,823.16883002913,32.8321783198742,0.0742463813481453,NA
389917104,95,197,197,724,"Traced","LHPV4d5_R",257548289,TRUE,"right","LHPV4d5","LHPV4d5","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940618097797","medium",4.05268595041322,4,549,115,96,90,1140.55691155684,298.508306987935,433.902283613914,115.269749731188,0.0776813636600481,NA
541957126,127,213,213,1047,"Traced","LHPV4d5_R",313602117,TRUE,"right","LHPV4d5","LHPV4d5","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.85211995863495,4,859,172,115,94,1388.75515192694,416.603560031455,535.40524572291,81.6980274704471,0.0640825938443806,NA
852993150,216,475,475,2079,"Traced","LHPV4d6_R",466097211,TRUE,"right","LHPV4d6","LHPV4d6","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.52582644628099,4,1130,881,179,258,1922.30328981949,557.497303631072,697.667322886991,143.973290465245,0.0145656776918239,NA
359223830,203,378,378,2021,"Traced","LHPV4d6_R",409535830,TRUE,"right","LHPV4d6","LHPV4d6","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940611691367","medium",3.75826446280992,4,1268,711,196,176,1646.60842060965,653.846886066826,530.415777526537,89.6808963815447,0.00823773778905945,NA
821621397,219,441,441,2152,"Traced","LHPV4d7_R",408601564,TRUE,"right","LHPV4d7","LHPV4d7","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.75686673448627,4,1057,1049,160,268,1682.15838092904,404.02289874899,723.454647156064,125.461656310172,0.0102677589453983,NA
329258532,209,469,469,1966,"Traced","LHPV4d7_R",450249282,TRUE,"right","LHPV4d7","LHPV4d7","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940614080704","medium",3.5071283095723,4,970,986,155,302,1813.99466675132,514.795034909139,779.913476923297,70.4180242337976,0.015902415912359,NA
821617263,196,369,369,2219,"Traced","LHPV4d7_R",356706830,TRUE,"right","LHPV4d7","LHPV4d7","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940627300474","poor",3.77183967112025,4,1112,988,134,226,1469.10792644614,386.964493010141,557.178641717291,125.723432392895,0.0149805485389296,NA
516085453,107,167,167,1161,"Traced","LHPV4d8_R",152397437,FALSE,"right","LHPV4d8","LHPV4d8","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940606980209","poor",3.33197139938713,3,759,358,56,95,1059.18129742999,305.398596533267,350.948438634274,104.516338934155,0.0568217984038492,NA
483004258,125,232,232,1085,"Traced","LHPV4d9_R",264756105,TRUE,"right","LHPV4d9","LHPV4d9","LHON","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","720575940630702893","poor",3.79855371900826,4,751,319,100,127,1340.33002208756,386.206160781317,504.363187917215,86.694566158928,0.0449771044828613,NA
942677658,122,180,180,1130,"Traced","LHPV4f1_a_R",245869989,TRUE,"right","LHPV4f1_a","LHPV4f1_a","LHLN","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.07178968655207,3,501,629,38,139,1265.41715941485,374.630730418614,536.664035687632,67.7843413443383,0.0342036193097639,NA
790918021,140,191,191,1143,"Traced","LHPV4f1_b_R",195800092,FALSE,"right","LHPV4f1_b","LHPV4f1_b","LHLN","PDL08","LHp1","LHp1","BLP4","BLP4","glutamate","unknown","none","none",3.71618852459016,4,682,461,27,164,1186.20672581048,285.324276429328,581.13969887499,13.4509106778801,0.134023715394099,NA
