bodyId,layer_mean,layer_olf_mean,layer_th_mean
639276164,2.241,2.265,4.803
639327084,5.626,5.877,6.077
639405054,6.156,6.454,6.41
639585968,4.619,4.641,5.781
639650941,5.843,6.054,6.284
639655157,5.782,6.026,6.253
639655378,5.855,6.082,6.317
639659397,5.899,6.136,6.27
639779973,6.449,6.646,6.942
639862370,5.188,5.317,5.98
639875892,4.497,4.548,5.665
639905310,6.007,6.203,6.602
639957655,5.154,5.204,6.101
639958133,4.476,4.542,5.122
639974538,5.814,5.876,6.643
639995972,5.222,5.371,6.188
640104852,6.097,6.23,6.787
640194409,6.229,6.407,6.949
640199721,5.414,5.571,6.024
640220321,3.557,3.518,5.445
640221192,3.726,3.69,5.366
640276971,5.695,5.822,6.171
640281116,4.287,4.328,5.447
640298617,5.754,5.856,6.523
640375483,5.585,5.736,6.244
640470684,6.388,6.481,7.039
640539567,6.232,6.343,6.903
640596169,4.602,4.981,5.084
640617445,4.985,5.026,6.096
640630581,4.349,4.384,5.649
640665331,6.059,6.18,6.637
640691030,5.526,5.962,5.779
640691209,5.865,6.104,6.258
640760406,6.096,6.478,6.381
640804169,6.166,6.369,6.573
640877406,4.449,4.519,5.377
640915837,3.464,3.491,5.311
640963092,4.663,4.631,5.885
640963528,4.388,4.507,5.146
640963556,3.971,3.94,5.638
641057518,5.966,6.15,6.436
641066630,6.239,6.446,6.687
641114676,6.068,6.233,6.744
641126853,6.234,6.36,6.81
641278400,4.493,4.516,5.96
641291034,3.581,3.62,5.193
641373426,6.088,6.206,6.587
641403248,6.392,6.556,6.79
641563387,6.204,6.376,6.842
641567225,5.839,5.854,6.806
641631806,3.782,4.104,4.305
641631962,4.067,4.085,5.252
641645610,5.067,5.083,6.055
641653381,3.585,3.545,5.366
641688553,5.126,5.165,5.936
641709401,6.061,6.103,6.751
641709938,5.091,5.103,6.129
641714522,4.911,5.023,5.633
642024743,4.911,5.009,5.765
642046803,5.748,5.907,6.435
642085399,6.035,6.382,6.203
642123981,6.231,6.371,6.765
642262407,5.386,5.551,6.059
642263196,5.328,5.502,6.083
642323384,4.739,4.775,5.891
642335523,4.962,4.998,5.902
642335553,3.539,3.524,5.5
642365841,6.026,6.179,6.791
642378701,5.021,5.094,5.689
642387775,4.988,5.037,6.003
642387793,4.576,5.038,5.076
642409381,4.081,4.235,4.951
642422617,6.238,6.402,6.717
642504699,5.795,5.887,6.429
642509080,5.703,5.768,6.341
642516892,4.178,4.169,5.689
642612763,4.322,4.33,5.711
642616710,5.556,5.724,6.46
642629807,5.283,5.273,6.415
642629827,5.565,5.632,6.845
642642309,4.441,4.561,5.668
642651049,5.238,5.324,6.109
642660081,4.874,4.896,5.903
642664141,4.324,4.38,5.548
642680823,3.189,3.208,5.218
642680826,4.854,4.901,5.798
642680853,3.442,3.458,5.376
642680881,3.196,3.192,5.143
642680969,4.908,4.958,5.89
642681035,3.258,3.241,5.217
642689607,3.32,3.326,5.478
642693620,4.903,5.024,5.632
642694410,4.831,4.872,6.069
642702809,5.319,5.361,6.285
642715563,5.637,5.959,6.092
642715622,5.588,5.61,6.492
642715875,5.44,5.753,5.863
642720054,6.031,6.272,6.438
642720190,5.405,5.555,6.158
642723975,3.748,3.951,4.606
642724189,4.722,4.89,5.584
642728308,6.667,6.855,7.182
642732835,4.4,4.429,5.41
642763119,5.858,5.963,6.543
642763374,5.928,6.128,6.388
642948546,4.185,4.331,5.154
643005055,4.982,5.008,5.947
643039876,5.839,6.051,6.154
643052767,5.377,5.568,6.028
643060819,5.534,5.725,6.419
643061275,5.296,5.31,6.215
643073880,5.695,5.813,6.46
643142863,4.305,4.305,5.678
643152220,5.503,5.631,6.227
643307064,5.743,5.865,6.454
643329030,5.025,4.994,6.132
643350227,5.929,6.012,6.708
643362770,3.297,3.311,5.358
643363111,3.264,3.257,4.807
643376222,5.71,5.92,6.357
643389529,5.797,6.11,6.086
643393020,5.791,6.066,6.244
643393688,6.064,6.355,6.393
643398197,5.992,6.256,6.403
643401816,5.852,6.054,6.312
643402037,5.494,5.58,6.253
643488175,6.289,6.437,6.858
643501489,4.342,4.445,4.984
643502135,5.9,5.932,6.58
643510877,6.008,6.095,6.593
643523134,4.342,4.493,4.943
643535876,4.142,4.126,5.658
643679015,4.797,4.855,5.683
643691163,4.442,4.499,5.729
643703819,3.252,3.255,4.996
643717679,4.467,4.555,5.62
643721915,5.289,5.411,5.994
643739027,4.712,4.803,5.995
643743142,5.532,5.668,6.456
643760681,6.002,6.078,6.681
643773259,6.14,6.289,6.725
643794320,6.115,6.247,6.813
643830129,6.171,6.268,6.91
643847447,6.009,6.079,6.717
643859327,6.099,6.202,6.782
644001906,6.746,6.919,7.559
644083764,5.625,5.663,6.256
644113913,6.168,6.344,6.674
644118254,5.603,5.687,6.201
644148539,6.328,6.374,6.901
644148561,6.259,6.398,6.866
644148647,6.109,6.18,6.778
644148661,6.406,6.538,6.981
644148705,6.466,6.601,6.974
644152981,6.213,6.331,6.876
644153089,6.229,6.327,6.851
644161860,6.419,6.534,6.96
644408508,4.947,4.988,6.046
644417074,4.307,4.348,5.448
644417091,5.198,5.28,5.716
644425543,5.847,6.046,6.426
644433538,5.675,5.86,6.203
644450565,6.022,6.159,6.761
644450686,4.507,4.547,5.627
644455046,6.13,6.323,6.679
644455092,5.858,6.034,6.219
644757911,5.344,5.542,6.021
644761952,4.188,4.792,4.481
644788121,6.413,6.507,7.037
644870768,4.494,4.473,5.809
644896959,5.085,5.14,6.253
645086558,5.809,5.96,6.412
645090294,4.293,4.271,5.704
645111897,5.9,6.097,6.722
645224664,4.24,4.24,5.494
645228729,5.347,5.389,6.253
645449236,5.964,6.05,6.768
645456880,6.179,6.21,6.834
645897107,6.219,6.259,6.923
660730340,3.162,3.185,5.347
661076014,3.561,3.564,5.333
661080007,3.438,3.442,5.535
661084049,3.206,3.19,5.3
661395129,3.251,3.249,5.176
661399477,3.239,3.29,4.749
661407917,3.527,3.52,5.476
661408056,3.323,3.345,5.002
661408094,3.221,3.232,5.321
661421129,3.191,3.163,5.332
661430106,3.318,3.331,4.946
661430179,3.286,3.315,4.968
661740651,3.285,3.365,4.853
661757811,3.183,3.224,5.227
661766416,3.306,3.357,4.769
662081640,3.253,3.338,4.281
662081902,3.26,3.31,4.784
662085486,3.195,3.198,5.133
662094168,3.214,3.227,5.397
662103124,3.304,3.301,5.446
662107551,3.295,3.295,5.057
662107593,3.195,3.233,4.626
662197764,4.831,5.321,5.198
662409505,3.46,3.485,5.481
662409582,3.436,3.425,5.371
662414157,3.343,3.422,4.461
662418320,3.233,3.312,4.828
662452625,3.359,3.348,5.286
662461539,3.26,3.246,5.301
662728826,3.238,3.216,5.357
662754991,3.292,3.299,5.022
662763626,3.321,3.37,4.822
662763904,3.372,3.575,4.081
662767770,3.182,3.247,5.072
662772373,3.226,3.207,5.373
662772393,3.205,3.191,5.142
662776660,2.267,2.252,4.626
662789529,3.232,3.228,5.263
662802782,3.265,3.277,4.908
662806818,3.25,3.235,5.276
662840966,6.979,7.129,7.515
662845370,7.237,7.37,7.795
662966385,6.919,7.073,7.459
663091787,3.387,3.434,4.743
663130304,5.0,5.046,5.809
663134970,3.344,3.361,5.323
663190769,7.454,7.6,7.969
663225743,7.457,7.6,8.008
663242420,6.55,6.721,7.044
663298610,7.196,7.338,7.682
663432544,2.0,4.07,2.0
663437249,3.873,4.819,3.964
663493162,3.232,3.284,4.942
663558074,7.735,7.953,8.219
663562172,7.737,7.926,8.285
663787020,2.436,4.018,2.411
663799582,5.554,5.842,5.996
663834152,3.233,3.245,5.201
663898692,7.712,7.923,8.166
663950556,6.993,7.06,7.707
663950729,7.061,7.214,7.592
664141134,3.271,3.276,4.774
664184060,3.274,3.318,4.673
664187932,3.19,3.205,5.274
664188056,3.232,3.263,5.306
664188083,3.259,3.282,4.825
664188108,3.195,3.191,5.12
664188129,3.193,3.254,4.805
664188211,3.297,3.313,5.186
664235541,7.383,7.528,7.927
664313308,7.093,7.211,7.706
664447502,5.492,5.811,5.829
664511977,5.058,5.1,5.804
664628372,6.898,6.982,7.529
664632485,7.172,7.315,7.632
664645558,7.465,7.713,7.928
664650297,7.895,8.06,8.355
664787948,4.861,5.533,5.025
664814903,2.386,3.979,2.397
664824047,4.329,4.874,4.462
664943511,6.731,6.902,7.397
664978073,6.985,7.046,7.66
665169278,5.522,5.738,6.091
665314820,7.746,7.942,8.153
665332092,6.925,6.968,7.517
665439889,3.22,3.277,4.377
665454282,3.364,3.343,5.164
665466951,5.985,6.28,6.337
665479890,5.655,5.993,5.945
665552356,4.803,5.25,5.143
665556968,5.079,5.339,5.642
665735597,3.245,3.263,4.89
665747387,3.488,3.463,5.253
665820084,5.923,6.173,6.36
665897487,5.361,5.796,5.66
666122442,3.373,3.382,4.558
666135689,2.132,2.144,5.14
666136034,3.728,3.852,4.846
666162219,4.609,4.681,5.466
666200256,5.573,5.861,5.985
666230992,5.236,5.701,5.542
666252297,4.851,5.276,5.204
666308023,6.87,6.967,7.411
666312288,6.951,7.05,7.567
666450841,3.272,3.284,4.81
666451615,3.137,3.114,5.02
666481389,3.147,3.598,3.336
666503184,6.112,6.389,6.619
666537229,6.029,6.43,6.357
666567261,5.221,5.555,5.519
666572081,5.787,5.959,6.287
666575508,5.496,5.904,5.757
666709858,5.496,5.815,5.81
666769954,3.16,3.151,5.063
666818214,4.07,4.023,5.742
666818300,2.349,2.379,4.352
666843229,5.652,5.94,6.192
666843305,6.075,6.247,6.578
666843563,6.091,6.243,6.464
666843764,6.078,6.3,6.563
666847851,5.851,6.081,6.444
666916874,3.742,4.343,4.07
666994301,6.842,6.972,7.491
667132722,3.457,3.513,4.896
667141710,3.072,3.089,5.035
667184255,3.662,4.87,3.755
667189309,5.684,5.926,6.2
667241165,5.207,5.833,5.456
667258443,5.792,6.11,6.172
667266529,4.538,4.828,4.957
667271225,5.463,5.908,5.686
667279709,6.067,6.369,6.332
667444187,3.475,3.502,4.966
667474054,3.19,3.174,5.037
667486204,3.349,3.518,4.015
667538952,4.762,4.834,5.529
667603691,6.124,6.257,6.58
667750417,4.87,5.18,5.35
667754178,5.97,6.269,6.388
667823920,2.118,2.104,5.341
667824200,3.332,3.304,5.125
667827599,3.349,3.489,4.154
667832004,4.155,4.198,5.484
667840305,4.253,4.289,5.599
667841133,3.538,3.538,5.306
667857582,4.458,4.531,5.686
667931999,5.815,6.089,6.334
667936188,6.566,6.732,7.137
667949027,5.695,5.917,6.169
668144344,3.522,3.509,5.415
668148078,3.064,3.064,4.707
668152044,3.542,3.535,5.274
668285416,6.013,6.279,6.511
668466304,3.533,3.545,5.41
668485522,3.349,3.39,5.108
668489498,3.411,3.445,4.985
668497214,3.365,3.415,4.521
668552668,4.202,4.45,4.953
668617936,5.077,5.476,5.576
668618317,5.696,5.988,6.109
668716892,6.509,6.649,7.016
668742424,6.407,6.711,6.722
668876945,4.448,4.584,5.76
668967527,5.905,6.188,6.535
669088684,6.033,6.149,6.719
669171261,3.308,3.305,5.053
669325882,5.941,6.16,6.397
669421910,6.277,6.6,6.588
669512877,4.645,4.832,5.598
669649730,5.753,5.909,6.418
669649736,4.933,5.497,5.228
669666822,5.74,6.02,6.156
669670654,5.79,5.935,6.413
669675454,5.56,5.726,6.167
669852092,3.81,3.777,5.258
669856713,5.776,5.993,6.356
669857319,3.084,3.093,5.627
669869547,3.223,3.232,5.498
669878695,4.495,4.613,5.399
669965108,5.11,5.178,5.829
669977676,5.581,5.862,5.869
669978138,5.426,5.785,5.89
670020922,5.6,6.007,6.05
670024927,5.284,5.79,5.487
670072852,6.097,6.605,6.356
670089878,6.211,6.553,6.456
670219670,3.744,3.704,5.23
670297553,4.449,4.429,5.789
670348810,5.516,5.857,5.921
670353202,5.698,5.972,6.072
670353384,5.739,5.898,6.159
670357457,5.889,6.205,6.175
670370149,5.528,6.013,5.758
670370239,5.54,6.153,5.683
670370808,5.607,5.938,5.945
670409136,4.931,6.283,5.062
670435003,6.263,6.578,6.647
670448622,5.795,5.891,6.376
670542802,5.535,5.708,6.138
670547235,5.627,5.801,6.167
670547617,5.642,5.812,6.094
670651346,5.951,6.176,6.555
670651584,4.988,5.014,5.941
670703141,5.733,5.923,6.124
670810688,6.273,6.496,6.653
670883838,5.934,6.113,6.316
670914976,4.17,4.296,5.253
670915068,4.251,4.391,5.48
671005363,4.548,4.621,5.65
671035328,5.17,5.266,5.937
671233447,5.586,5.713,6.279
671234167,5.871,6.087,6.22
671255587,4.652,4.799,5.697
671268907,4.729,4.821,5.644
671307834,4.752,4.783,5.774
671342033,5.608,5.807,6.086
671345931,6.736,6.874,7.357
671393987,5.818,5.964,6.425
671566029,5.286,5.756,5.617
671574812,5.087,5.282,5.796
671600919,4.46,4.533,5.683
671604934,4.842,4.883,5.917
671657343,4.513,4.539,5.857
671660941,4.896,4.933,5.872
671751354,5.261,5.336,6.266
671756253,6.086,6.203,6.617
671795298,6.015,6.177,6.512
671803759,6.073,6.116,6.723
671929521,5.895,6.065,6.478
671933799,4.105,4.162,5.981
672002621,5.0,5.01,6.026
672006007,4.91,4.981,5.8
672041363,5.009,5.211,5.528
672092798,6.218,6.464,6.545
672192070,5.705,5.777,6.491
672248510,5.639,5.832,6.174
672283773,5.338,5.323,6.346
672287506,4.371,4.375,5.893
672352543,4.576,4.637,5.625
672407642,5.855,6.023,6.489
672429275,6.116,6.226,6.67
672494647,6.035,6.135,6.667
672524871,5.024,5.065,5.918
672593764,6.354,6.483,7.14
672594073,5.654,5.842,6.15
672598344,5.788,6.055,6.233
672653737,5.286,5.652,5.81
672697926,4.939,4.993,5.841
672723441,5.959,5.982,6.684
672809472,5.982,6.0,6.638
672840346,5.983,6.213,6.382
672960748,4.498,4.518,5.86
672982133,5.546,5.568,6.716
673029543,3.56,3.576,5.591
673047760,5.384,5.46,6.33
673068602,5.64,5.822,6.042
673072855,5.736,5.954,6.375
673073015,5.409,5.704,5.796
673085197,5.081,5.211,5.913
673085574,5.871,6.212,6.245
673090000,5.849,6.028,6.265
673302212,3.489,3.711,4.223
673362451,4.777,4.802,5.867
673366098,4.214,4.273,5.167
673366263,3.617,3.682,5.162
673370525,3.934,3.89,5.722
673405506,5.905,5.983,6.615
673413730,5.875,6.058,6.358
673418040,5.608,5.727,6.213
673426911,4.659,4.746,5.776
673426956,3.677,3.683,5.027
673435566,5.85,5.946,6.535
673509195,5.147,5.151,5.949
673518025,6.495,6.599,7.029
673639143,5.795,5.93,6.546
673702721,4.372,4.371,5.738
673715784,3.411,3.401,5.27
673733299,4.841,4.796,5.931
673741976,5.662,5.728,6.587
673746277,6.337,6.488,6.997
673746538,5.515,5.836,5.851
673755123,5.514,5.766,5.997
673758836,5.892,6.182,6.332
673763861,6.006,6.26,6.707
673772212,6.058,6.141,6.535
673772244,5.912,6.016,6.504
673772290,5.871,6.003,6.492
673776769,5.769,5.899,6.345
673863199,6.367,6.518,6.963
674001478,4.068,4.075,5.707
674009814,3.669,3.661,5.742
674056647,3.281,3.259,5.358
674056882,3.405,3.429,5.327
674069555,5.31,5.427,6.166
674091900,5.618,5.889,6.122
674096140,4.777,4.907,5.538
674100160,4.314,4.328,5.787
674108632,5.764,5.996,6.247
674108802,5.293,5.366,6.158
674152184,5.993,6.127,6.658
674186774,6.216,6.4,6.7
674195939,5.363,5.388,6.292
674393414,3.516,3.561,5.107
674398014,3.282,3.289,5.201
674420122,5.78,5.975,6.655
674423996,5.66,5.861,6.224
674427795,5.728,5.948,6.223
674446014,4.94,5.01,5.906
674480029,5.577,5.599,6.399
674492842,5.884,5.945,6.667
674501939,5.645,5.683,6.374
674502264,5.942,5.977,6.689
674519060,4.261,4.302,5.633
674532291,6.391,6.56,6.789
674558711,6.25,6.324,7.054
674687388,6.442,6.561,7.298
674738872,3.569,3.759,4.517
674760695,5.442,5.641,5.821
674760884,5.299,5.405,6.039
674781866,5.515,5.673,6.129
674807824,5.955,6.021,6.693
674882250,5.906,5.962,6.671
674882302,6.058,6.061,6.724
675119034,4.682,4.725,5.595
675127699,5.862,6.121,6.363
675127915,5.702,5.874,6.346
675136878,6.012,6.055,6.773
675144908,6.156,6.298,6.675
675144948,6.124,6.22,6.811
675148961,6.1,6.275,6.549
675153151,6.503,6.668,6.861
675166212,6.496,6.717,6.926
675187509,6.117,6.226,6.796
675187531,6.36,6.434,6.953
675187558,6.263,6.352,6.892
675187572,6.007,6.13,6.722
675187578,6.347,6.44,6.955
675187643,5.873,5.857,6.671
675447609,5.871,6.062,6.426
675451588,4.376,4.322,5.749
675468771,4.317,4.331,5.639
675485886,6.256,6.406,6.72
675489869,5.752,6.092,6.131
675489881,5.76,5.999,6.146
675489914,5.811,6.139,6.127
675489921,6.24,6.381,6.722
675489962,6.078,6.362,6.464
675490002,5.923,6.338,6.132
675490017,5.799,6.119,6.112
675490109,5.522,6.028,5.836
675490171,6.554,6.803,6.939
675490204,6.19,6.375,6.643
675490215,6.385,6.533,6.797
675490252,5.857,6.082,6.261
675528661,5.735,5.777,6.553
675602461,4.883,4.928,6.08
675763039,4.313,4.37,5.649
675767414,5.185,5.31,6.119
675779986,6.142,6.328,6.581
675784199,4.657,4.738,5.414
675800901,4.021,4.212,5.197
675805841,6.884,7.081,7.273
675809900,5.607,5.708,6.266
675822559,5.479,5.599,6.385
675822802,5.336,5.46,6.209
675835107,5.98,6.217,6.366
675883268,6.279,6.48,6.637
675887521,6.027,6.046,6.687
676133767,5.061,5.113,5.838
676138357,4.16,4.334,5.203
676263239,4.275,4.284,5.561
676479156,5.942,6.083,6.675
676479217,5.054,5.094,5.972
676504624,6.85,7.077,7.289
676573560,5.992,6.0,6.758
676612729,4.168,4.204,5.704
676616719,4.156,4.174,5.692
676824431,5.981,6.194,6.386
676832896,6.575,6.645,7.586
676836779,7.1,7.313,7.522
677182018,6.525,6.795,6.987
691760950,3.286,3.268,5.249
692093440,3.266,3.303,5.192
692110379,3.369,3.39,5.332
692119287,3.268,3.249,5.305
692430198,3.219,3.24,4.818
692434135,3.263,3.232,5.269
692792746,3.164,3.161,5.265
692810011,3.217,3.237,5.227
692818786,3.316,3.303,5.289
692818802,3.408,3.376,5.416
692852666,7.832,8.046,8.24
692857189,7.479,7.575,8.02
693099031,3.369,3.429,5.056
693099064,3.285,3.318,5.25
693099102,3.579,3.579,5.213
693116396,3.382,3.348,5.267
693125078,2.224,2.227,4.866
693133603,3.234,3.241,4.988
693159855,3.318,3.345,5.345
693288758,4.932,5.096,5.707
693448777,3.443,3.405,5.358
693453332,3.137,3.123,5.22
693479072,2.171,2.177,4.739
693483018,2.182,2.191,4.757
693500431,3.269,3.232,5.211
693500652,3.242,3.244,5.391
693651381,7.174,7.304,7.733
693655791,6.991,7.061,7.632
693755250,7.842,8.051,8.343
693785371,3.278,3.371,4.257
693785633,3.184,3.171,5.187
693837780,3.181,3.265,4.422
693841887,3.256,3.267,5.259
693841929,3.291,3.349,4.951
693846112,3.261,3.289,4.927
693927941,3.435,3.413,5.464
693979726,7.2,7.35,7.82
694126781,3.677,3.876,4.21
694299183,6.034,6.255,6.472
694445969,5.082,5.299,5.662
694471913,3.575,4.718,3.608
694472338,3.28,4.384,3.308
694472667,3.875,4.832,3.856
694524222,3.271,3.248,5.25
694562388,6.785,6.911,7.462
694605944,6.871,7.086,7.389
694665957,7.34,7.456,7.908
694666271,7.285,7.378,7.904
694670358,7.026,7.087,7.661
694670373,7.162,7.271,7.862
694813336,3.667,4.381,3.73
694813676,3.356,4.442,3.394
694818168,3.719,4.296,3.891
694834412,2.199,2.198,5.011
694920753,7.793,7.996,8.262
694985489,7.104,7.262,7.641
695124651,5.736,5.948,6.234
695154667,3.527,4.543,3.601
695163759,4.118,4.966,4.2
695167675,3.944,4.499,4.094
695172463,4.717,5.11,5.079
695270840,7.314,7.499,7.959
695326397,7.008,7.134,7.686
695326490,6.982,7.079,7.626
695465316,5.685,5.858,6.18
695469100,5.384,5.649,5.777
695500178,4.404,4.53,5.259
695508439,4.0,4.596,4.21
695629525,7.829,8.032,8.26
695671851,7.334,7.456,7.78
695798021,3.371,3.436,4.213
695922355,6.277,6.553,6.608
695956656,7.733,7.896,8.155
696082279,3.531,3.537,5.077
696095464,3.257,3.24,5.236
696095496,3.247,3.216,5.196
696126258,3.061,3.057,5.048
696143413,3.394,3.457,4.657
696233299,5.577,5.933,6.106
696328374,6.375,6.458,7.121
696336849,7.441,7.61,7.905
696354016,6.85,6.991,7.501
696362840,7.694,7.915,8.15
696432315,3.646,3.631,5.265
696489026,3.766,4.044,4.286
696617609,5.469,5.76,5.749
696617614,6.102,6.31,6.573
696617663,5.333,5.693,5.646
696682163,7.581,7.827,8.032
696772937,3.352,3.387,4.667
696791034,3.963,3.961,5.176
696795331,3.252,3.269,5.307
696829800,3.539,4.045,3.779
696830498,3.588,3.728,4.237
696846594,5.217,5.795,5.422
696850811,4.984,5.263,5.406
696859236,5.662,5.874,6.119
696859758,5.687,5.853,6.121
696863848,6.298,6.503,6.682
696881909,5.883,6.068,6.398
696950427,5.307,5.596,5.661
697001770,7.755,7.933,8.211
697014740,7.166,7.292,7.707
697014777,7.267,7.365,7.809
697061826,6.124,6.417,6.332
697132371,3.737,3.815,4.901
697132415,3.405,3.353,5.359
697145036,2.877,2.846,4.628
697265869,4.474,5.271,4.618
697269889,5.596,5.847,5.865
697316795,6.033,6.259,6.558
697355826,5.858,5.879,6.601
697355847,7.259,7.419,7.859
697398544,6.026,6.163,6.506
697398827,6.151,6.446,6.401
697416237,6.114,6.225,6.603
697456597,3.279,3.271,5.181
697476780,3.466,3.508,5.165
697485362,2.333,2.334,5.167
697533563,5.766,5.952,6.189
697537598,4.592,4.713,5.18
697580056,5.951,6.178,6.379
697645622,5.046,5.631,5.235
697793250,3.325,3.315,5.068
697801711,3.263,3.246,5.189
697844568,2.79,2.81,4.471
697848868,2.233,2.235,5.059
697853509,4.403,4.478,5.379
697882667,6.097,6.328,6.576
697886966,5.299,5.488,5.722
697891313,5.476,5.819,5.899
697939194,5.549,5.803,5.888
698016469,6.692,6.794,7.218
698180393,3.37,3.502,4.184
698180486,3.275,3.319,5.075
698180927,3.53,3.549,4.817
698185483,3.4,3.402,4.818
698194389,3.221,3.249,4.503
698223800,5.237,5.812,5.576
698224251,5.799,6.029,6.271
698314499,5.7,6.052,6.04
698443880,5.421,5.694,5.775
698444473,6.358,6.703,6.542
698508565,2.133,2.129,4.69
698513115,3.24,3.247,4.565
698526273,2.894,2.89,4.605
698565676,3.846,4.035,4.632
698569644,5.529,5.784,6.26
698569832,2.985,4.095,3.16
698646654,5.708,6.041,5.98
698742094,5.833,6.027,6.419
698820341,3.11,3.14,5.056
698829728,3.245,3.275,4.99
698846552,3.121,3.13,5.034
698846779,3.274,3.264,5.282
698888718,4.068,4.137,5.375
698970725,4.302,4.757,4.523
698979607,5.585,5.875,6.12
698996246,5.738,6.111,5.97
699031185,3.379,3.473,5.39
699160906,3.322,3.34,4.895
699161039,3.637,3.657,5.133
699178922,3.461,3.543,4.963
699203489,3.545,3.565,5.167
699212545,3.516,3.558,5.155
699311994,4.341,4.658,4.774
699312063,4.519,5.073,4.718
699324804,5.255,5.407,5.678
699358695,5.569,5.924,5.992
699363923,6.085,6.247,6.492
699397554,6.381,6.618,6.66
699463239,5.69,5.977,6.026
699515201,3.219,3.223,4.877
699553429,4.281,4.33,5.587
699588209,5.986,6.094,6.519
699652692,4.639,5.084,4.922
699687305,6.065,6.336,6.301
699695617,5.701,6.061,5.992
699894933,3.539,3.567,5.68
699976619,4.768,4.88,5.535
699998408,5.452,5.914,5.714
700002191,5.525,5.62,6.206
700037217,5.773,6.117,6.106
700084734,6.501,6.658,7.09
700210227,3.955,3.978,5.241
700235813,4.525,4.569,5.727
700321894,4.972,4.988,5.89
700335140,5.088,5.327,5.45
700356592,5.632,5.92,6.038
700377995,5.715,5.956,6.021
700481649,5.965,6.057,6.519
700486220,6.46,6.577,6.98
