"bodyid","X","Y","Z"
"5813038238","1604","19312","16057"
"5813038232","3267","20037","17772"
"5813016578","2827","19534","17878"
"5813016577","2386","19654","17081"
"5812989550","1336","19777","16037"
"5812989105","1470","19124","16388"
"5812989090","829","19060","15730"
"5812989059","3013","19458","18117"
"5812988577","2537","19209","17803"
"5812988568","3351","20285","18688"
"5812988137","3617","19318","19074"
"5812988132","1942","18742","17414"
"5812988109","2560","19937","18006"
"5812986572","609","19774","15856"
"1938536260","3368","19078","18806"
"1720950695","2894","19800","19070"
"1658199518","444","17796","14862"
"1563389824","1391","18227","16413"
"1534059927","3676","18733","19342"
"1293006629","1852","18719","16724"
"1292670202","3328","19132","18140"
"1263996477","3518","19802","18766"
"1263668551","2163","18945","16846"
"1263646370","1692","19400","17468"
"1263642185","1320","19166","15712"
"1263327214","3309","19502","18502"
"1263309965","2759","19444","17389"
"1262994911","2485","19173","17444"
"1262654081","3014","19931","19599"
"1261907163","1749","19620","16344"
"1261565726","858","19534","15155"
"1261561493","2750","20280","17581"
"1261220560","2719","20353","16901"
"1261220478","3272","20121","18211"
"1260879601","3082","20582","17500"
"1260879515","1759","19250","16640"
"1259852010","580","19324","14868"
"1259851971","1260","20182","15876"
"1232634093","1467","18791","15952"
"1232594718","1473","19339","16889"
"1232266303","3304","19516","19054"
"1232266231","3782","17666","19336"
"1232262131","353","19034","14689"
"1232257688","3470","20270","17434"
"1232249325","2095","19746","16673"
"1232249314","3254","20989","18266"
"1231955849","2912","20193","17992"
"1231955819","2273","20110","16807"
"1231955783","3176","21054","17544"
"1231619255","1586","20151","16258"
"1231614730","4336","19187","18775"
"1231217536","2460","19246","16886"
"1230535525","2035","19367","17269"
"1230531237","2691","19880","17635"
"1230531125","302","17330","14031"
"1230190149","1910","19575","16875"
"1230190016","3608","18897","20023"
"1229849059","84","19634","14216"
"1229507904","1392","17948","15896"
"1229507863","1037","17855","15642"
"1229162381","2539","18787","18425"
"1201568464","3560","21535","17324"
"1201568417","3010","19782","17041"
"1200886425","4598","19809","20036"
"1200541165","2936","18483","18877"
"1200541130","714","18590","14792"
"1200536439","2248","18768","17856"
"1200195649","3827","18389","19537"
"1200195625","618","19078","15272"
"1199855170","1395","18521","15466"
"1199159635","4083","18565","17960"
"1199159353","4440","18460","19448"
"1198818609","950","18470","14438"
"1198477590","1105","19094","16108"
"1198132028","887","19429","15712"
"1169847128","3339","20428","17900"
"1168129036","1701","18818","15637"
"1167438288","4018","18954","18718"
"1167438283","3743","21053","17305"
"1167438189","1228","18180","15217"
"1167097258","3269","19687","18062"
"1100558968","934","18646","15201"
"5813078550","27769","22902","21409"
"5813061116","25610","23128","20870"
"5813058195","29066","25956","16328"
"5813057045","24800","22699","21193"
"5813056768","25466","20464","21060"
"5813038173","33537","24234","12570"
"5813027679","25586","23160","21028"
"5813022502","25562","23454","21056"
"5813009284","32930","25620","20579"
"5813002689","28890","26181","16980"
"5813002500","33396","24069","12243"
"1442176747","27402","22944","22288"
"1379087619","25648","17670","21126"
"1349740992","32423","25884","20086"
"1349102153","33619","26916","18496"
"1348057533","29316","18710","19580"
"1324209745","33589","26662","20379"
"1318394745","25832","20996","19508"
"1318049780","30886","26358","19074"
"1318028213","31044","25442","21714"
"1255293862","32504","24758","14537"
"1255285060","27871","23086","21697"
"1254947903","29844","24534","22491"
"1228692168","34324","25424","21638"
"1225273264","27584","22802","20890"
"1224945418","33204","17010","20916"
"1224595289","31629","25214","21366"
"1224258912","33973","11635","20826"
"1200070420","27820","22986","21394"
"1198330641","27118","23346","20734"
"1194242354","31854","25636","21040"
"1169739559","24239","22909","21169"
"1168387674","28504","23736","22674"
"1163212068","22436","26214","15872"
"1162862472","30905","26390","17019"
"1137326978","25192","19628","19632"
"1131836229","27220","21614","20968"
"1131836121","23550","23300","21977"
"1101133698","28217","23538","22368"
"1100801075","33923","11575","20718"
"947664053","22954","23666","16452"
"921814579","31598","25560","20858"
"917311067","26150","23028","21720"
"915619188","30681","24714","18378"
"886281051","24356","23002","21474"
"885944508","28558","23886","16676"
"885939922","24517","21917","21777"
"828027702","34412","25264","23192"
"762227003","24378","22800","21142"
"762226975","24992","21200","20866"
"761544832","24758","21367","20621"
"761203947","33834","23690","11906"
"735941543","32189","25566","20801"
"731192952","26868","26678","19734"
"730169579","32176","24801","14727"
"729824475","33819","23115","11464"
"729479296","28500","26441","16858"
"704233784","32878","25798","20176"
"700498286","26161","19992","20759"
"667754178","26081","23627","20647"
"640804169","24782","21583","20624"
"640470684","27059","21908","21024"
"639779973","31558","25802","20730"
"608076385","28548","23210","22783"
"606362007","29953","25542","16131"
"578397434","31542","25209","15399"
"516322115","26247","22143","21851"
"422881784","30104","24682","22452"
"421184151","33916","23049","11075"
"391155063","33300","24486","12834"
"5813057274","32922","11690","20309"
"5813022925","34032","9811","23971"
"1317712712","32723","34175","16324"
"1317354662","29604","32428","9356"
"1286315478","31544","33250","10480"
"1224945409","31868","34212","20184"
"1100796921","34310","10594","22424"
"1100792636","33582","11664","20398"
"483245369","33024","12807","13440"
"1102334088","20544","29590","27672"
"1701299822","16886","20162","28580"
"1316245799","17376","11942","18974"
"5901206553","21220","36476","31212"
"5813018460","23256","27852","26888"
"2069652905","19153","26530","36805"
"1952985248","20292","27140","34112"
"1918911323","30070","26408","25912"
"1888178718","15158","21956","30868"
"1887539871","21574","32360","23640"
"1887518225","16586","37294","23990"
"1825440160","18544","28832","36394"
"1795130353","22866","32416","26916"
"1795100203","22430","27461","25449"
"1794447723","22416","32616","27320"
"1765088159","19984","31024","27686"
"1763728340","16654","29350","30344"
"1763037543","19018","32042","33436"
"1762351201","19520","27158","36432"
"1758993191","30112","26848","25036"
"1734705201","17740","26738","34031"
"1734696656","17884","32610","36628"
"1734372986","21928","27614","29752"
"1732667174","16596","37272","24070"
"1702323388","19198","36058","22286"
"1702323386","19226","27460","37593"
"1702310266","23064","16602","33536"
"1697949713","22566","29718","23931"
"1671957122","16600","33736","26174"
"1670265095","19280","30566","28438"
"5813075196","13840","34738","24394"
"5813055277","15168","35682","30868"
"5813024692","21014","35612","32921"
"5812996027","13748","35802","24178"
"2105086391","14470","34150","24882"
"1946178096","14432","33625","26128"
"1919208947","14940","35778","23395"
"1918173122","18156","35487","23247"
"1857485213","16786","36686","22966"
"1857485083","17764","34694","23053"
"1826445251","17126","36873","23966"
"1825789179","15818","37275","27050"
"1824745150","18882","35779","22593"
"1762704980","16901","34045","22702"
"1761345315","19656","35138","32971"
"1702306037","17967","35361","22678"
"1701947337","14974","33793","24630"
"1671270875","17650","36230","23713"
"1640922754","13831","34390","24873"
"1639886198","15821","33575","23373"
"5813056694","18041","35949","30731"
"5813046199","17470","36401","30172"
"5813034368","18488","36939","29031"
"5813034367","18460","37560","27440"
"5813034363","18079","37374","26556"
"5813024623","18026","36080","30766"
"5813024602","18259","37492","26668"
"5813000313","16682","35836","31054"
"5813000306","18481","37528","28344"
"5812996090","18477","37447","26830"
"2044699904","16511","36965","29126"
"1952622416","17928","35881","30842"
"1921933123","16786","36690","29892"
"1921928933","18518","37463","27062"
"1921609470","16870","36365","30361"
"1921609426","18017","35865","30897"
"1921587989","17993","35869","30832"
"1921264210","17868","36165","30650"
"1890911584","16808","36680","29948"
"1859880427","17011","36713","29609"
"2015404634","17161","36080","30534"
"2014749251","24068","31906","28300"
"1952635585","15958","35769","27562"
"1951331796","24050","33718","28014"
"1950995241","23098","35085","28122"
"1950978227","21796","35920","27869"
"1947926093","24024","30848","27524"
"1921937701","17536","36035","30631"
"1921588005","15350","35668","28877"
"1921255398","15868","36232","29216"
"1920927166","17629","36142","26357"
"1889206117","17804","35600","30824"
"1888908241","21169","37124","26648"
"1858512256","18104","37320","25974"
"2044026514","15996","34566","28442"
"2013734557","22028","37008","29226"
"2011364502","24047","32034","28146"
"1953671528","18484","37569","27120"
"1951638643","20442","35178","28827"
"1922295855","18492","37491","26780"
"1921942015","17544","36082","30813"
"1921605227","15894","34834","31068"
"1921592245","16070","36189","28870"
"1921255581","16774","36723","30012"
"1890915222","18492","36748","25168"
"1889892278","17298","36332","30532"
"1889206157","18032","36319","30256"
"1859194620","18854","35021","27179"
"1858857867","17657","35988","30438"
"5813086006","19902","31772","27928"
"5813070873","23270","29676","23820"
"1920608073","20070","29814","27599"
"1856820145","18544","35424","22572"
"1702668580","23022","32378","27474"
"1702318692","17172","34774","22898"
"1672635273","20804.6","26077.4","34311.5"
"1670273743","21218","29458","27460"
"5813078072","5268","24235","32170"
"5813045297","5259","24401","33365"
"5813044594","6578","22341","31975"
"5813032755","5266","24401","32684"
"5813021492","5294","24841","34082"
"5812996317","5224","24481","33424"
"5812995552","5291","24371","33193"
"5812987907","5254","24404","32394"
"5812987415","5288","23864","32437"
"5812987414","5287","24126","32622"
"5812987413","5231","24582","33557"
"5812983722","5266","24927","33739"
"5812983721","5270","24161","32615"
"5812983720","5266","24618","33702"
"5812983703","7569","20850","31757"
"5812982573","6898","24076","34568"
"5812982247","5258","24364","32271"
"5812982246","6314","22931","32023"
"5812982243","5248","24242","32231"
"5812982242","6814","21941","31568"
"5812982241","5254","24733","33658"
"5812980688","5262","24830","33639"
"1873091171","7116","21782","32020"
"1687218148","7980","19344","31008"
"1686212203","6059","23614","33140"
"1685892497","5264","24431","33328"
"1654840874","5236","24390","33277"
"1654499231","6674","22260","32116"
"1595801455","5271","24472","33284"
"1563082500","7538","23747","34777"
"1563078168","7828","21983","33049"
"1500680443","6912","22036","32254"
"1378206800","5820","23901","33153"
"1346835612","5260","24362","33404"
"1346157632","6817","22297","32310"
"1345484296","5264","24398","33284"
"1345484285","5268","24536","33378"
"1344828428","7125","23588","34240"
"1344823436","7977","19614","31086"
"1315119907","5264","24467","33379"
"1314454191","5280","24322","33213"
"1314449941","6345","23103","32736"
"1314449601","5270","24464","33338"
"1314449476","5293","24281","32728"
"1314449439","5553","23920","32983"
"1313115622","7887","19477.8","30879.8"
"1284097383","5274","24714","33711"
"1283760457","5303","24793","33870"
"1253394541","5264","24427","32327"
"1253058351","5280","24387","32408"
"1252725093","5304","24806","33892"
"1222022967","5298","24815","34107"
"1222018576","5276","24270","32161"
"1220343010","6097","23394","32793"
"1190983579","5290","24448","32529"
"1190983574","6654","22395","31765"
"1190646900","7124","22098","32239"
"1190646632","5272","24654","33896"
"1190638276","5927","21148","29172"
"1159953225","7068","22364","32166"
"1159952969","5252","24834","33691"
"1159948125","5268","24258","32686"
"1159611828","5276","24814","34096"
"1159611765","5267","24794","34047"
"1159611751","5240","24204","32712"
"1159611686","5282","24198","32572"
"1159607872","5252","24840","33685"
"1159607813","6768","22852","32498"
"1159607159","5272","24762","33642"
"1128576876","7006","22384","32166"
"1128573330","5230","24538","33414"
"1128572873","5206","24987","33721"
"5813033678","5094","15539","20390"
"5812989163","4022","21799","17957"
"5812988532","12548","21596","20291"
"1446152481","132","15780","14842"
"1445134193","6276","11013","23296"
"1413753838","179","14492","14992"
"1378194285","132","14572","15304"
"1221983537","114","14468","14981"
"1201231377","584","14638","15953"
"1166406326","240","14624","15636"
"1166406277","3733","15982","18847"
"5813077658","1749","14909","16580"
"5813060834","135","15165","14669"
