bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,presyn.glom,layer,ct.layer,axon.outputs,axon.inputs,total.length,cable.length.glom.um,axon.length,notes
5813003782,72,82,82,349,Traced,ORN_VL1_R,63640009,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,71,1,1,349,82,159.4223635,127.0671719,159.4223635,
5813004141,88,109,109,443,Traced,ORN_VL1_R,72373871,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,86,1,1,443,109,236.8802521,166.4556215,236.8802521,
5813004144,95,92,92,457,Traced,ORN_VL1_R,71777225,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,95,1,1,457,92,168.6032878,129.6388083,168.6032878,
5813004196,87,87,87,432,Traced,ORN_VL1_R,83330728,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,78,1,1,432,87,199.5749329,150.0985531,199.5749329,
5813004197,74,81,81,406,Traced,ORN_VL1_R,72932628,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,74,1,1,406,81,196.3785083,142.2616529,196.3785083,
5813004198,84,101,101,429,Traced,ORN_VL1_R,69166211,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,83,1,1,429,101,158.1926843,132.9828421,158.1926843,
5813004600,84,107,107,397,Traced,ORN_VL1_R,67990727,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,84,1,1,397,107,187.0253667,149.7176272,187.0253667,
5813004677,70,69,69,334,Traced,ORN_VL1_R,62220528,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,70,1,1,334,69,162.595454,129.4645147,162.595454,
5813004685,86,103,103,424,Traced,ORN_VL1_R,69960959,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,86,1,1,424,103,198.0936532,160.4745704,198.0936532,
5813004686,85,90,90,441,Traced,ORN_VL1_R,72718727,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,85,1,1,441,90,173.8109453,145.350324,173.8109453,
5813004690,73,89,89,364,Traced,ORN_VL1_R,74193431,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,73,1,1,364,89,170.3186863,140.5062109,170.3186863,
5813004691,85,90,90,435,Traced,ORN_VL1_R,74682791,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,85,1,1,435,90,175.3567219,139.981963,175.3567219,
5813004694,93,116,116,469,Traced,ORN_VL1_R,78934425,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,93,1,1,469,116,188.5151901,145.5876089,188.5151901,
5813004698,79,116,116,457,Traced,ORN_VL1_R,67573926,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,79,1,1,457,116,199.4582515,163.6946687,199.4582515,
5813005071,81,98,98,396,Traced,ORN_VL1_R,84549849,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,43,1,1,396,98,220.0736394,78.87645971,220.0736394,
5813005072,79,89,89,374,Traced,ORN_VL1_R,66844057,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,79,1,1,374,89,195.8831493,146.4612735,195.8831493,
5813005076,149,185,185,724,Traced,ORN_VL1_R,137056479,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,148,1,1,724,185,356.7826621,241.8727648,356.7826621,
5813019196,83,90,90,398,Traced,ORN_VL1_R,67137206,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,83,1,1,398,90,214.9817981,140.3429748,214.9817981,
5813019197,86,93,93,399,Traced,ORN_VL1_R,74414231,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,80,1,1,399,92,176.6890092,138.8997286,176.6890092,
5813024345,89,105,105,448,Traced,ORN_VL1_R,70116722,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,89,1,1,448,105,193.340628,143.3200689,193.340628,
5813024346,102,106,106,466,Traced,ORN_VL1_R,88049140,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,101,1,1,466,106,229.3882207,180.2588992,229.3882207,
5813025556,81,98,98,407,Traced,ORN_VL1_R,75531557,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,81,1,1,407,98,158.0743904,120.7158718,158.0743904,
5813025591,79,90,90,385,Traced,ORN_VL1_R,78062713,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,79,1,1,385,88,175.0029662,133.5186101,175.0029662,
5813025594,79,84,84,415,Traced,ORN_VL1_R,81825276,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,79,1,1,415,84,194.9291125,157.2059214,194.9291125,
5813025654,85,91,91,445,Traced,ORN_VL1_R,86582564,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,85,1,1,445,91,173.4026906,135.7747727,173.4026906,
5813031855,87,109,109,443,Traced,ORN_VL1_R,80711505,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,87,1,1,443,109,164.939564,132.9445658,164.939564,
5813034676,82,75,75,375,Traced,ORN_VL1_R,74035614,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,80,1,1,375,75,193.9486854,165.3348558,193.9486854,
5813034687,92,113,113,444,Traced,ORN_VL1_R,73714663,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,92,1,1,444,113,212.9776519,185.9101099,212.9776519,
5813034689,82,92,92,441,Traced,ORN_VL1_R,73842232,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,82,1,1,441,92,221.505599,184.4819907,221.505599,
5813034722,80,89,89,365,Traced,ORN_VL1_R,75610821,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,80,1,1,365,89,145.3581497,113.621979,145.3581497,
5813034753,79,85,85,438,Traced,ORN_VL1_R,70139032,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,79,1,1,438,85,207.1832546,159.3452018,207.1832546,
5813049298,96,98,98,485,Traced,ORN_VL1_R,97191720,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,96,1,1,485,98,223.5099454,165.5331675,223.5099454,
5813068351,80,94,94,384,Traced,ORN_VL1_R,74960579,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,80,1,1,384,94,160.6810913,123.8967254,160.6810913,
5813068997,83,145,145,403,Traced,ORN_VL1_R,69501909,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,83,1,1,403,144,174.6773724,133.7070351,174.6773724,
5813069942,81,91,91,407,Traced,ORN_VL1_R,70789387,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,81,1,1,407,91,195.985916,160.9374473,195.985916,
5813077829,72,91,91,371,Traced,ORN_VL1_R,71027289,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,72,1,1,371,91,194.8837077,130.1861224,194.8837077,
7112613444,75,82,82,384,Traced,ORN_VL1_R,65967265,FALSE,U-ipsi,ORN_VL1,ORN_VL1,ORN,NA,VL1,NA,1,1,384,82,169.041098,NA,169.041098,
1762325266,30,33,33,119,Traced,ORN_VL2a_L,40008079,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,30,1,1,119,33,249.8764866,44.96334788,249.8764866,
1980916395,40,35,35,173,Traced,ORN_VL2a_L,42967263,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,39,1,1,173,35,263.4217764,50.75921502,263.4217764,
1731631045,37,38,38,160,Traced,ORN_VL2a_L,42648756,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,34,1,1,160,38,227.4531023,44.38646778,227.4531023,
1731631236,96,118,118,389,Traced,ORN_VL2a_R,90184678,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,93,1,1,389,118,362.3933133,113.0756586,362.3933133,
1762320660,111,154,154,487,Traced,ORN_VL2a_R,97263140,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,107,1,1,487,154,373.3144835,121.4341635,373.3144835,
1762320684,83,86,86,352,Traced,ORN_VL2a_R,71522805,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,79,1,1,352,86,300.8990316,79.50027109,300.8990316,
1762320698,43,54,54,193,Traced,ORN_VL2a_L,47926718,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,43,1,1,193,54,271.8671802,64.80042763,271.8671802,
1762320708,46,44,44,172,Traced,ORN_VL2a_L,44470407,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,42,1,1,172,44,262.1051887,56.9539761,262.1051887,
1762657342,89,112,112,352,Traced,ORN_VL2a_R,78831751,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,87,1,1,350,112,324.6852048,100.7087754,324.6852048,
1793009969,101,125,125,405,Traced,ORN_VL2a_R,86549675,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,101,1,1,405,124,234.8471291,113.5242424,234.8471291,
1793010128,44,52,52,199,Traced,ORN_VL2a_L,55874209,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,44,1,1,199,48,281.8513271,79.64771427,281.8513271,
1793014287,38,32,32,159,Traced,ORN_VL2a_L,43114343,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,38,1,1,159,32,248.4534829,39.95071438,248.4534829,
1793014435,121,152,152,470,Traced,ORN_VL2a_R,102129361,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,109,1,1,470,152,300.9833439,129.4456998,300.9833439,
1793351108,95,114,114,404,Traced,ORN_VL2a_R,90492033,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,95,1,1,404,113,357.9469466,130.8428974,357.9469466,
1824049537,48,56,56,199,Traced,ORN_VL2a_L,51873149,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,45,1,1,199,56,278.6316087,57.32414158,278.6316087,
1824049560,50,54,54,206,Traced,ORN_VL2a_L,51904150,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,48,1,1,206,54,291.6861384,72.00616766,291.6861384,
1824723104,39,36,36,164,Traced,ORN_VL2a_L,43979019,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,39,1,1,164,36,203.0256871,75.12104734,203.0256871,
1855412441,95,129,129,423,Traced,ORN_VL2a_R,87900976,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,95,1,1,423,127,340.6384333,107.3755227,340.6384333,
1856103073,47,51,51,181,Traced,ORN_VL2a_L,50271351,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,46,1,1,181,51,276.0264339,56.45674905,276.0264339,
1885765506,44,42,42,185,Traced,ORN_VL2a_L,49487513,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,44,1,1,185,42,259.1576844,43.57404735,259.1576844,
1886447240,38,39,39,148,Traced,ORN_VL2a_L,42409621,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,38,1,1,148,39,252.29612,36.98108446,252.29612,
1886788224,93,108,108,381,Traced,ORN_VL2a_R,86192895,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,93,1,1,381,107,336.6988976,111.346249,336.6988976,
1886788295,33,34,34,145,Traced,ORN_VL2a_L,32399589,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,32,1,1,145,34,173.548404,51.91622213,173.548404,
1886788309,67,85,85,282,Traced,ORN_VL2a_R,68656259,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,66,1,1,282,85,296.0074168,76.63415829,296.0074168,
1886788314,110,123,123,500,Traced,ORN_VL2a_R,96376290,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,106,1,1,500,123,340.4390719,110.5306827,340.4390719,
1886788340,48,66,66,216,Traced,ORN_VL2a_L,58393346,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,48,1,1,216,64,306.8048503,88.70329476,306.8048503,
1886788368,44,47,47,167,Traced,ORN_VL2a_L,45350952,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,38,1,1,167,47,267.525632,65.12868942,267.525632,
1886788784,91,107,107,364,Traced,ORN_VL2a_R,77564239,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,91,1,1,364,107,319.5061992,106.2336895,319.5061992,
1887129331,105,116,116,404,Traced,ORN_VL2a_R,90067765,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,103,1,1,404,116,350.5382698,122.4127792,350.5382698,
1887466111,97,106,106,369,Traced,ORN_VL2a_R,92758099,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,97,1,1,369,106,338.1446318,106.6239846,338.1446318,
1887470461,101,113,113,433,Traced,ORN_VL2a_R,98941529,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,101,1,1,433,112,371.9080238,127.7086739,371.9080238,
1887470632,86,110,110,364,Traced,ORN_VL2a_R,82370219,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,86,1,1,364,110,340.9404815,106.8107235,340.9404815,
1917823111,38,51,51,170,Traced,ORN_VL2a_L,48574247,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,38,1,1,170,51,277.3536049,70.4386076,277.3536049,
1917823351,121,160,160,523,Traced,ORN_VL2a_R,92304789,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,121,1,1,523,159,248.7927904,179.0288932,248.7927904,
1917823571,80,89,89,321,Traced,ORN_VL2a_R,68561528,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,80,1,1,321,89,313.0255425,88.6066863,313.0255425,
1918846818,72,111,111,281,Traced,ORN_VL2a_R,70562083,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,71,1,1,281,110,338.7744454,92.56515791,338.7744454,
1978209738,35,32,32,120,Traced,ORN_VL2a_L,35749217,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,26,1,1,120,31,232.0337506,30.36858448,232.0337506,
1979888904,44,47,47,191,Traced,ORN_VL2a_L,45268118,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,44,1,1,191,46,254.820141,53.80756837,254.820141,
1979888922,81,92,92,321,Traced,ORN_VL2a_R,63864268,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,80,1,1,320,92,177.1813084,112.5380114,177.1813084,
1979888937,45,38,38,169,Traced,ORN_VL2a,50246144,FALSE,NA,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,44,1,1,169,37,190.0423592,54.69881123,190.0423592,
1980229841,47,41,41,180,Traced,ORN_VL2a_L,64908116,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,42,1,1,180,38,416.5619536,42.84365393,416.5619536,
1980234505,46,28,28,182,Traced,ORN_VL2a_L,49267688,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,42,1,1,182,28,192.4478297,62.31401618,192.4478297,
1980234579,41,52,52,166,Traced,ORN_VL2a_L,50149658,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,40,1,1,166,52,292.1627101,82.67173061,292.1627101,
1980575147,42,37,37,180,Traced,ORN_VL2a_L,51475737,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,41,1,1,180,37,266.9320676,62.26814338,266.9320676,
1980579904,50,47,47,191,Traced,ORN_VL2a_L,53919174,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,49,1,1,191,47,281.5964955,72.65491405,281.5964955,
1980920883,104,139,139,461,Traced,ORN_VL2a_R,95758019,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,104,1,1,461,138,375.2355907,118.06992,375.2355907,
2009235983,38,37,37,160,Traced,ORN_VL2a_L,45582929,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,36,1,1,160,37,180.3168616,56.89088667,180.3168616,
2009240859,46,69,69,200,Traced,ORN_VL2a_L,52136893,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,44,1,1,200,69,284.5706468,89.27049316,284.5706468,
2009576932,53,50,50,230,Traced,ORN_VL2a_L,53561172,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,37,1,1,230,49,273.9104275,66.93386488,273.9104275,
2010587163,43,40,40,185,Traced,ORN_VL2a_L,46166091,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,43,1,1,185,40,269.5783883,55.00846332,269.5783883,
2010595874,41,43,43,171,Traced,ORN_VL2a_L,44366555,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,41,1,1,171,43,271.4661353,73.35822248,271.4661353,
2010928213,74,77,77,314,Traced,ORN_VL2a_R,60940255,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,74,1,1,314,77,245.3379877,91.04912317,245.3379877,
2010928226,52,48,48,205,Traced,ORN_VL2a_L,55974026,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,52,1,1,205,48,283.7280484,78.34477277,283.7280484,
2010928256,41,47,47,155,Traced,ORN_VL2a_L,44479987,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,38,1,1,155,46,205.5152299,53.87659664,205.5152299,
2010936968,41,52,52,176,Traced,ORN_VL2a_L,46704586,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,40,1,1,176,51,263.635484,71.184771,263.635484,
2011269409,42,48,48,181,Traced,ORN_VL2a_L,48777057,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,42,1,1,181,48,271.0279542,76.5059001,271.0279542,
2040603039,48,50,50,188,Traced,ORN_VL2a_L,37582915,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,46,1,1,188,50,149.3080487,79.5052805,149.3080487,
2040944240,52,43,43,195,Traced,ORN_VL2a_L,52846938,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,51,1,1,195,43,259.1541251,82.37769043,259.1541251,
2041962740,43,52,52,170,Traced,ORN_VL2a_L,40923299,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,43,1,1,170,52,210.9783161,77.26928638,210.9783161,
2041963078,69,77,77,294,Traced,ORN_VL2a_R,70224180,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,69,1,1,294,77,331.3041502,83.70919297,331.3041502,
2042644919,90,86,86,356,Traced,ORN_VL2a_R,92765630,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,82,1,1,356,86,371.0068759,125.7087452,371.0068759,
2073343163,40,47,47,155,Traced,ORN_VL2a_L,54648525,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,37,1,1,155,47,295.8872875,73.91286289,295.8872875,
2074033750,37,34,34,164,Traced,ORN_VL2a_L,44887156,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,37,1,1,164,34,252.7769417,54.8383909,252.7769417,
2074720301,90,102,102,352,Traced,ORN_VL2a_R,78795786,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,89,1,1,352,102,351.9024819,116.2868592,351.9024819,
5812996058,75,107,107,324,Traced,ORN_VL2a_R,76643408,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,74,1,1,324,107,319.9572604,85.78809843,319.9572604,
5812998432,84,88,88,362,Traced,ORN_VL2a_R,72958740,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,80,1,1,362,88,337.2789019,83.00532335,337.2789019,
5812998436,92,132,132,388,Traced,ORN_VL2a_R,89000457,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,90,1,1,388,132,360.6385121,124.3954771,360.6385121,
5812998437,87,90,90,368,Traced,ORN_VL2a_R,87587928,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,84,1,1,368,90,308.4453223,85.74959977,308.4453223,
5812998438,123,130,130,525,Traced,ORN_VL2a_R,105427196,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,119,1,1,525,130,390.2822348,138.545191,390.2822348,
5812998440,51,58,58,212,Traced,ORN_VL2a_R,44296267,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,46,1,1,213,58,165.1495056,78.6093951,165.1495056,
5812998446,95,118,118,385,Traced,ORN_VL2a_R,90319949,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,92,1,1,385,117,343.9532427,114.8551329,343.9532427,
5812998466,93,98,98,397,Traced,ORN_VL2a_R,80595229,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,84,1,1,397,98,357.1322928,85.52285541,357.1322928,
5813000234,74,81,81,312,Traced,ORN_VL2a_R,68917805,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,74,1,1,312,80,301.9355575,83.9148986,301.9355575,
5813000235,67,83,83,287,Traced,ORN_VL2a_R,64822189,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,67,1,1,287,83,293.1087631,72.57054561,293.1087631,
5813000237,75,96,96,304,Traced,ORN_VL2a_R,80907893,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,75,1,1,304,96,327.3172674,100.2598928,327.3172674,
5813000250,96,120,120,406,Traced,ORN_VL2a_R,81241848,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,96,1,1,406,120,360.1945113,140.0073365,360.1945113,
5813002248,43,42,42,169,Traced,ORN_VL2a_L,46219492,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,42,1,1,169,42,259.712468,59.70189344,259.712468,
5813024981,105,125,125,428,Traced,ORN_VL2a_R,89281360,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,100,1,1,428,124,366.5971386,127.3847391,366.5971386,
5813024983,47,39,39,194,Traced,ORN_VL2a_L,44713543,FALSE,B-contra,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,45,1,1,194,39,165.6272521,73.54080176,165.6272521,
5813034251,86,115,115,352,Traced,ORN_VL2a_R,77068556,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,85,1,1,352,114,318.4883193,88.69228888,318.4883193,
5813034463,90,90,90,365,Traced,ORN_VL2a_R,77784309,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,90,1,1,365,90,276.652068,110.3857719,276.652068,
5813077757,113,137,137,472,Traced,ORN_VL2a_R,88562554,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,113,1,1,472,137,298.1442339,139.8664626,298.1442339,
5813125248,104,129,129,412,Traced,ORN_VL2a_R,86601057,FALSE,B-ipsi,ORN_VL2a,ORN_VL2a,ORN,NA,VL2a,104,1,1,412,129,365.764005,146.0945997,365.764005,
2166098256,38,55,55,203,Traced,ORN_VL2p_L,43306008,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,38,1,1,203,55,266.0381558,82.31859219,266.0381558,
1697285129,43,55,55,221,Traced,ORN_VL2p_L,54212595,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,38,1,1,221,55,297.8533841,95.37644376,297.8533841,
1948172360,134,162,162,650,Traced,ORN_VL2p_R,99906072,FALSE,B-ipsi,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,134,1,1,650,162,366.9004268,173.5768258,366.9004268,
1948512982,132,149,149,688,Traced,ORN_VL2p_R,101642805,FALSE,B-ipsi,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,132,1,1,688,149,340.0952839,146.3250597,340.0952839,
1948513200,142,198,198,741,Traced,ORN_VL2p_R,105678737,FALSE,B-ipsi,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,141,1,1,741,198,305.8006319,208.0415979,305.8006319,
1979206640,40,49,49,228,Traced,ORN_VL2p_L,52383805,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,36,1,1,228,49,304.1682884,70.33631376,304.1682884,
1979547954,124,176,176,629,Traced,ORN_VL2p_R,97202067,FALSE,B-ipsi,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,122,1,1,629,176,343.1188284,153.9699667,343.1188284,
2009235834,53,61,61,291,Traced,ORN_VL2p_L,51031913,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,53,1,1,291,61,283.7931277,94.10849495,283.7931277,
2009235843,43,64,64,210,Traced,ORN_VL2p_L,42908614,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,43,1,1,210,64,125.2582451,62.50510242,125.2582451,
2009235865,45,70,70,242,Traced,ORN_VL2p_L,54152744,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,44,1,1,242,70,284.9104193,97.45216446,284.9104193,
2009236011,51,61,61,287,Traced,ORN_VL2p_L,59505092,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,51,1,1,287,61,298.2497306,101.0734724,298.2497306,
2009236068,51,89,89,300,Traced,ORN_VL2p_L,57325836,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,51,1,1,300,88,273.7928278,105.2910652,273.7928278,
2009240747,43,48,48,236,Traced,ORN_VL2p_L,53463133,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,42,1,1,236,48,240.828139,81.27452633,240.828139,
2009240803,44,63,63,260,Traced,ORN_VL2p_L,54420016,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,44,1,1,260,63,255.083967,82.90091158,255.083967,
2009240823,43,70,70,246,Traced,ORN_VL2p_L,48074649,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,41,1,1,246,70,205.1715885,96.13625276,205.1715885,
2010246349,107,170,170,537,Traced,ORN_VL2p_R,87834107,FALSE,B-ipsi,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,107,1,1,537,170,338.9899039,140.6951014,338.9899039,
2010246433,50,75,75,250,Traced,ORN_VL2p_L,56804155,FALSE,B-contra,ORN_VL2p,ORN_VL2p,ORN,NA,VL2p,50,1,1,250,75,254.5952117,113.6759569,254.5952117,
